title|note|item_name|backlink|path|context
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
34 Voir le site zad.nadir.org et notamment https://zad.nadir.org/spip.php?article6805. Nos italiques.
"|note001.xhtml|chap008.xhtml#re60|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">Transposition terrestre des voiles maritimes, le motif de
la toile traverse de part en part les propos des habitants
que j’ai rencontrés. Parmi eux, nombreux sont ceux qui,
pour évoquer leur rapport au monde vivant, puisent
dans le vocabulaire textile réhabilité par l’informatique
et disent chercher à s’affranchir des “réseaux” tout en se
“reconnectant” à la <span>nature</span><a class=""renvoi"" epub:type=""noteref"" href=""#no1"" id=""re59"" role=""doc-noteref"">I</a>. Pour Sacha, installé à Nanterrel dans la forêt de Brocéliande, construire une maison s’apparente au fait de “trouver sa place dans la toile
du vivant”. Au Petit Bonheur et au Val Vert, Antoine et
Julien parlent de l’expérience de la vie en yourte dans
la forêt comme d’une “toile à relier” et d’un “ressenti”
textile qui se propage à travers tous les aspects de l’habitat. La <small>ZAD</small> de Notre-Dame-des-Landes est aussi
décrite par ses habitants comme un <i>“entrelacement”
</i>d’activités dans un bocage fait d’un “<i>réseau</i> de mares,
de haies, de bois et de <span>lisières</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no34"" id=""re60"" role=""doc-noteref"">34</a>”.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
35 Rob Hopkins, Manuel de transition. De la dépendance au pétrole à la
résilience locale, Montréal, Écosociété, 2010, p. 66.
"|note001.xhtml|chap008.xhtml#re61|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">À bien des égards, la quête de l’autonomie est d’abord
une affaire de tissage et de retissage de liens écologiques
dénoués – entre les maisons et leur environnement
<span epub:type=""pagebreak"" id=""pg_53"" role=""doc-pagebreak"" title=""52""></span>immédiat, mais aussi au niveau plus large du milieu
naturel dont les habitants s’attachent à réparer et à densifier les mailles. Alors que nos sociétés promeuvent des
habitats au métabolisme dépendant d’une “mégamachine”
déterritorialisée, la vie autonome consiste au contraire,
selon le permaculteur et activiste Rob Hopkins, à “retisser les réseaux complexes de relations bénéfiques qui
représentent la trame de tous les écosystèmes et la base
de leur bon <span>fonctionnement</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no35"" id=""re61"" role=""doc-noteref"">35</a>”. Les maisons autonomes
ne replient donc pas autour d’elles comme des chrysalides le tissu qu’elles sécrètent. Maisons-navires, elles fonctionnent aussi comme des maisons “navettes”, contenant
et dirigeant le fil d’un ouvrage qui se déploie à l’échelle
plus vaste du territoire.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
36 Jean Giono, Que ma joie demeure, Paris, Bernard Grasset, 1935,
p. 421-422.
"|note001.xhtml|chap008.xhtml#re63|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">en haut, là où sont sculptés le cerf et les étoiles, il y a
tous les fils de laine de la chaîne, séparés les uns des
autres, chacun avec leur force, leur couleur, leur personnalité propre, et, de l’autre côté, du côté d’en bas
qui va des baguettes de lisses à l’ensouple, il y a tous
les fils serrés et unis, il y a la toile, et elle n’est plus
le fil, elle est la personnalité-toile, et la réunion de
toutes les subtilités de couleurs de chacun tremble
dans la toile comme les reflets de nacre dans les coquilles de la <span>mer</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no36"" id=""re63"" role=""doc-noteref"">36</a>.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
37 Fritjof Capra, La Toile de la vie. Une nouvelle interprétation scientifique
des systèmes vivants, Monaco, Éditions du Rocher, 2003.
"|note001.xhtml|chap008.xhtml#re64|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">Bien sûr, cette image du monde vivant comme “tissu”
n’est pas nouvelle. Le physicien contemporain Fritjof
Capra, dans <i>La Toile de la vie : une nouvelle interprétation scientifique des systèmes vivan</i>ts, a développé à loisir
<span>l’analogie</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no37"" id=""re64"" role=""doc-noteref"">37</a>. Dans <i>Qu’est-ce que la vie ? De la physique à la
biologie</i>, le philosophe et physicien Erwin Schrödinger
<span epub:type=""pagebreak"" id=""pg_55"" role=""doc-pagebreak"" title=""54""></span>compare les “dessins minutieux et pleins de significations” des cristaux apériodiques qui seraient à la base de
la vie à un “chef-d’œuvre de <span>broderie</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no38"" id=""re65"" role=""doc-noteref"">38</a>”. La métaphore
sous-tend aussi la notion de chaînes alimentaires et de
réseaux trophiques ainsi que celle de résilience écologique, cette capacité des milieux naturels à “rebondir”
après un choc qui assimile les écosystèmes à des filets de
sécurité ou à de gigantesques trampolines. Cette image
textile est donc devenue un lieu commun dans nos
manières de penser le monde vivant. C’est en quelque
sorte une image banale, fragile, mais juste, dont toutes
les implications n’ont pas encore été déroulées, notamment en ce qui concerne le domaine du langage. En écho
à l’étymologie du mot “texte” – littéralement “tissu” en
latin – et à l’appui d’idées déjà formulées notamment
par Roland Barthes ou Jacques Derrida, le langage peut
lui aussi être pensé en effet comme un tissu, une <span>pelote</span><a class=""renvoi"" epub:type=""noteref"" href=""#no3"" id=""re66"" role=""doc-noteref"">I</a>,
voire une toile d’araignée nourrissant un “entrelacs perpétuel” de <span>significations</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no39"" id=""re67"" role=""doc-noteref"">39</a>. L’image de la toile offre alors
un véhicule précieux pour ne pas enfermer la poésie
dans les textes mais circuler au contraire entre les tissus
biologiques, les textes humains et les multiples passerelles imaginaires et sensibles qui se déploient entre eux.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
38 Erwin Schrödinger, Qu’est-ce que la vie ? De la physique à la biologie,
Paris, Seuil, 1993, p. 36.
"|note001.xhtml|chap008.xhtml#re65|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">Bien sûr, cette image du monde vivant comme “tissu”
n’est pas nouvelle. Le physicien contemporain Fritjof
Capra, dans <i>La Toile de la vie : une nouvelle interprétation scientifique des systèmes vivan</i>ts, a développé à loisir
<span>l’analogie</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no37"" id=""re64"" role=""doc-noteref"">37</a>. Dans <i>Qu’est-ce que la vie ? De la physique à la
biologie</i>, le philosophe et physicien Erwin Schrödinger
<span epub:type=""pagebreak"" id=""pg_55"" role=""doc-pagebreak"" title=""54""></span>compare les “dessins minutieux et pleins de significations” des cristaux apériodiques qui seraient à la base de
la vie à un “chef-d’œuvre de <span>broderie</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no38"" id=""re65"" role=""doc-noteref"">38</a>”. La métaphore
sous-tend aussi la notion de chaînes alimentaires et de
réseaux trophiques ainsi que celle de résilience écologique, cette capacité des milieux naturels à “rebondir”
après un choc qui assimile les écosystèmes à des filets de
sécurité ou à de gigantesques trampolines. Cette image
textile est donc devenue un lieu commun dans nos
manières de penser le monde vivant. C’est en quelque
sorte une image banale, fragile, mais juste, dont toutes
les implications n’ont pas encore été déroulées, notamment en ce qui concerne le domaine du langage. En écho
à l’étymologie du mot “texte” – littéralement “tissu” en
latin – et à l’appui d’idées déjà formulées notamment
par Roland Barthes ou Jacques Derrida, le langage peut
lui aussi être pensé en effet comme un tissu, une <span>pelote</span><a class=""renvoi"" epub:type=""noteref"" href=""#no3"" id=""re66"" role=""doc-noteref"">I</a>,
voire une toile d’araignée nourrissant un “entrelacs perpétuel” de <span>significations</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no39"" id=""re67"" role=""doc-noteref"">39</a>. L’image de la toile offre alors
un véhicule précieux pour ne pas enfermer la poésie
dans les textes mais circuler au contraire entre les tissus
biologiques, les textes humains et les multiples passerelles imaginaires et sensibles qui se déploient entre eux.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
39 “Le texte, ce qui est écrit, suggère, plus que la parole, l’entrelacs d’un
tissu (étymologiquement, « texte » veut dire « tissu »)” : voir Jacques
Derrida, La Dissémination, Paris, Seuil, 1972, p. 203 ainsi que Roland
Barthes, Le Plaisir du texte, Paris, Seuil, 1973, p. 100-101.
"|note001.xhtml|chap008.xhtml#re67|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">Bien sûr, cette image du monde vivant comme “tissu”
n’est pas nouvelle. Le physicien contemporain Fritjof
Capra, dans <i>La Toile de la vie : une nouvelle interprétation scientifique des systèmes vivan</i>ts, a développé à loisir
<span>l’analogie</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no37"" id=""re64"" role=""doc-noteref"">37</a>. Dans <i>Qu’est-ce que la vie ? De la physique à la
biologie</i>, le philosophe et physicien Erwin Schrödinger
<span epub:type=""pagebreak"" id=""pg_55"" role=""doc-pagebreak"" title=""54""></span>compare les “dessins minutieux et pleins de significations” des cristaux apériodiques qui seraient à la base de
la vie à un “chef-d’œuvre de <span>broderie</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no38"" id=""re65"" role=""doc-noteref"">38</a>”. La métaphore
sous-tend aussi la notion de chaînes alimentaires et de
réseaux trophiques ainsi que celle de résilience écologique, cette capacité des milieux naturels à “rebondir”
après un choc qui assimile les écosystèmes à des filets de
sécurité ou à de gigantesques trampolines. Cette image
textile est donc devenue un lieu commun dans nos
manières de penser le monde vivant. C’est en quelque
sorte une image banale, fragile, mais juste, dont toutes
les implications n’ont pas encore été déroulées, notamment en ce qui concerne le domaine du langage. En écho
à l’étymologie du mot “texte” – littéralement “tissu” en
latin – et à l’appui d’idées déjà formulées notamment
par Roland Barthes ou Jacques Derrida, le langage peut
lui aussi être pensé en effet comme un tissu, une <span>pelote</span><a class=""renvoi"" epub:type=""noteref"" href=""#no3"" id=""re66"" role=""doc-noteref"">I</a>,
voire une toile d’araignée nourrissant un “entrelacs perpétuel” de <span>significations</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no39"" id=""re67"" role=""doc-noteref"">39</a>. L’image de la toile offre alors
un véhicule précieux pour ne pas enfermer la poésie
dans les textes mais circuler au contraire entre les tissus
biologiques, les textes humains et les multiples passerelles imaginaires et sensibles qui se déploient entre eux.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
40 Roman Jakobson, Essais de linguistique générale 1. Les fondations du
langage, Paris, Éditions de Minuit, 1963, p. 241.
"|note001.xhtml|chap008.xhtml#re68|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">C’est la nuit. À travers la fenêtre du wagon, j’essaie de
voir quelque chose du paysage qui défile. Je distingue
sur la vitre les lumières de maisons et de feux de circulation qui se mélangent à un second jeu de points lumineux, reflets des lueurs que l’on aperçoit par la vitre d’en
face, de l’autre côté de l’allée centrale. Les deux nuées
<span epub:type=""pagebreak"" id=""pg_56"" role=""doc-pagebreak"" title=""55""></span>de lumières se superposent, dans un entremêlement
qui nie l’espace du train, résumant celui-ci tout entier
à deux fenêtres pressées l’une contre l’autre, télescopant
leurs reflets. Le train devient une machine à brasser le
monde, à mélanger les lueurs. Pour le linguiste Jakobson,
l’image poétique peut être décrite comme un “nœud”
entre sens et sensible, susceptible d’apparaître aussi bien
dans les textes littéraires que dans les tissus de signes
du <span>quotidien</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no40"" id=""re68"" role=""doc-noteref"">40</a>. Les habitats autonomes, par la concentration de ressources et d’énergie qu’ils recherchent,
favorisent la formation de ces nœuds. Pour mettre en
place leurs toiles serrées et leurs “habitats-graines”, ils
froissent la matière de leurs mondes, en rapprochent
les plis, en froncent la texture. Tout comme notre train
de lumière, ce sont aussi des machines à rapprocher des
éclats. En mettant sur le même plan des réalités auparavant disjointes, ils font alors apparaître leurs proximités insoupçonnées et leurs dénominateurs communs.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
41 David Abram, Comment la terre s’est tue. Pour une écologie des sens,
Paris, La Découverte, 2013, p. 40-41.
"|note001.xhtml|chap008.xhtml#re69|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Dans <i>Comment la terre s’est tue</i>, le philosophe David
Abram témoigne de la formation de telles images. Surpris un jour par l’orage en pleine forêt indonésienne, il
se réfugie en hâte dans une grotte surplombant la campagne. Alors qu’il regarde tomber la pluie, accroupi au
fond de la grotte, il se rend compte qu’une foule d’araignées se sont déployées à l’entrée, dans l’attente d’insectes chassés par l’orage. Des dizaines de toiles se tissent
rapidement dans l’espace séparant le sol et le plafond,
composant progressivement entre lui et la pluie un
rideau fait de motifs rayonnants “se complexifiant sans
<span>cesse</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no41"" id=""re69"" role=""doc-noteref"">41</a>”. Comme les araignées par temps d’orage, nous
allons voir que les habitants autonomes recréent face à
l’effondrement des toiles nourricières qui se garnissent
de leurs propres motifs “intriqués et <span>vivants</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no42"" id=""re70"" role=""doc-noteref"">42</a>”. Les premiers foyers et “graines” d’histoires y sont d’abord des
images “nœuds” formées au cœur des toiles écologiques
qui, dépliées petit à petit, donnent matière à récit.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
42 Ibid.
"|note001.xhtml|chap008.xhtml#re70|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Dans <i>Comment la terre s’est tue</i>, le philosophe David
Abram témoigne de la formation de telles images. Surpris un jour par l’orage en pleine forêt indonésienne, il
se réfugie en hâte dans une grotte surplombant la campagne. Alors qu’il regarde tomber la pluie, accroupi au
fond de la grotte, il se rend compte qu’une foule d’araignées se sont déployées à l’entrée, dans l’attente d’insectes chassés par l’orage. Des dizaines de toiles se tissent
rapidement dans l’espace séparant le sol et le plafond,
composant progressivement entre lui et la pluie un
rideau fait de motifs rayonnants “se complexifiant sans
<span>cesse</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no41"" id=""re69"" role=""doc-noteref"">41</a>”. Comme les araignées par temps d’orage, nous
allons voir que les habitants autonomes recréent face à
l’effondrement des toiles nourricières qui se garnissent
de leurs propres motifs “intriqués et <span>vivants</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no42"" id=""re70"" role=""doc-noteref"">42</a>”. Les premiers foyers et “graines” d’histoires y sont d’abord des
images “nœuds” formées au cœur des toiles écologiques
qui, dépliées petit à petit, donnent matière à récit.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
43 Gaston Bachelard, La Poétique de l’espace, Paris, Presses universitaires de France, 1957, p. 1 et 3.
 
"|note001.xhtml|chap008.xhtml#re71|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">À la poursuite de ces nœuds et des images qu’ils
suscitent, nous allons d’abord envisager la production
<span epub:type=""pagebreak"" id=""pg_57"" role=""doc-pagebreak"" title=""56""></span>poétique des lieux comme un ensemble d’images dissimulées à travers les habitats et leurs métiers à tisser. Quels entrelacements impromptus l’autonomie
suscite-t-elle, quels signes et quels êtres met-elle en rapport poétique ? Quel état des lieux peut-on faire de ces
gigantesques toiles autonomes, des étincelles qui surgissent dans leurs plis, et comment cela peut-il transformer notre regard sur les toiles et entrelacements
qui portent nos vies ? Lancés dans une chasse au trésor, nous essaierons de repérer, comme le fait Gaston
Bachelard dans <i>La Poétique de l’espace</i>, ces “soudains
reliefs” et “départs d’image” qui ravivent l’imaginaire
de l’habitat <span>autonome</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no43"" id=""re71"" role=""doc-noteref"">43</a>. Cependant, à la différence de
Bachelard, ce n’est pas dans les textes littéraires mais
dans les jardins, les entrepôts, sur les étagères ou sur
les murs que se situera directement notre exploration.
Nous verrons que dans chacune des grandes toiles que
crée le métier à tisser autonome, ce sont non seulement
des matières mais aussi des imaginaires qui se tissent et
rentrent en collision.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
44 Michel Serres, “Préface”, in Jean-Marc Drouin, Réinventer la nature. L’écologie et son histoire, Paris, Desclée de Brouwer, 1991, p. 9-17
(p. 15).
"|note001.xhtml|chap010.xhtml#re76|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">La multiplication de ces tissus végétaux trouve son
paroxysme dans les serres et les châssis, espaces de condensation et d’enchevêtrement par <span>excellence</span><a class=""renvoi"" epub:type=""noteref"" href=""#no4"" id=""re75"" role=""doc-noteref"">I</a>. À bien
des égards, l’organisation des lieux reflète la façon dont,
selon Michel Serres, le monde vivant occupe le temps
et l’espace, “par treillis souples de liens entre des singularités <span>menues</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no44"" id=""re76"" role=""doc-noteref"">44</a>”. Des portails en tiges de robinier, clisses
de clématites et ronces desservent les entrées tandis
que des arbrisseaux entrelacés à des pieux selon la technique des haies “<span>plessées</span><a class=""renvoi"" epub:type=""noteref"" href=""#no5"" id=""re77"" role=""doc-noteref"">II</a>” délimitent les espaces. Les
clôtures, balcons, abris pour animaux, appentis, vérandas et ombrières sont couverts de plantes grimpantes
comestibles telles que la vigne, le kiwi, le houblon, les
haricots, les courges ou le concombre. Souvent construits
eux-mêmes en matériaux d’origine végétale (osier ou
bambou), les treillis et treilles permettent de démultiplier les espaces de cultures qui débordent des cadres traditionnels du verger et du potager. Ils s’agencent en
tonnelles et pergolas, empruntant parfois des formes arachnéennes : des roues de vélo ou des câbles rayonnant
<span epub:type=""pagebreak"" id=""pg_64"" role=""doc-pagebreak"" title=""63""></span>autour d’un piquet sont utilisés comme supports de
plantes grimpantes.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
45 Bachelard, op. cit., 1957, p. 24.
"|note001.xhtml|chap010.xhtml#re79|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Enchevêtrant habitations, vergers et potagers, laissant
parfois proliférer les plantes jusqu’en travers des chemins,
le terrain de Nanterrel fait émerger des images hybrides
et kaléidoscopiques dans lesquelles objets domestiques,
plantes et attributs humains enchâssent leurs formes.
Les croisements et les frottements amenés par la profusion végétale ne créent pas ainsi des “départs de feux”,
comme chez les Demoiselles, mais des “départs <span>d’image</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no45"" id=""re79"" role=""doc-noteref"">45</a>”.
Ceux-ci enflent, grossissent et vont parfois jusqu’à former autour d’un simple fruit des “nuages de <span>choses</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no46"" id=""re80"" role=""doc-noteref"">46</a>”.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
46 Michel Deguy, Écologiques, Paris, Hermann, 2012, p. 54.
 
"|note001.xhtml|chap010.xhtml#re80|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Enchevêtrant habitations, vergers et potagers, laissant
parfois proliférer les plantes jusqu’en travers des chemins,
le terrain de Nanterrel fait émerger des images hybrides
et kaléidoscopiques dans lesquelles objets domestiques,
plantes et attributs humains enchâssent leurs formes.
Les croisements et les frottements amenés par la profusion végétale ne créent pas ainsi des “départs de feux”,
comme chez les Demoiselles, mais des “départs <span>d’image</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no45"" id=""re79"" role=""doc-noteref"">45</a>”.
Ceux-ci enflent, grossissent et vont parfois jusqu’à former autour d’un simple fruit des “nuages de <span>choses</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no46"" id=""re80"" role=""doc-noteref"">46</a>”.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
47 Yves Bonnefoy, “Une pierre” in Les Planches courbes, Gallimard, Paris,
2001, p. 14.
 
"|note001.xhtml|chap012.xhtml#re85|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Les rapprochements suscités par les stocks autonomes
vont parfois jusqu’à matérialiser des images célèbres de
la poésie littéraire. Lors de mes déambulations dans
l’écolieu de Nanterrel, je débouche un jour dans une
vaste prairie occupée par un hangar à bois, un verger,
un camion, des ballots de paille et, derrière un rideau
d’arbres, un ensemble de bâtiments ocre pâle aux murs
ondulés. J’aperçois une porte-fenêtre éclaboussée d’une
boue de couleur blonde, ailleurs un mur a débordé sur
une porte et absorbe la poignée dans une gangue de
terre. Par endroits les murs sont lisses, doux et dorés
comme un coteau de tuffeau, ailleurs ce sont des bottes
de paille empilées à peine recouvertes d’enduit, ailleurs
encore ils sont tout boursouflés et nappés d’un épais
mélange dans lequel on distingue les traces des doigts
qui l’ont étalé. C’est un chantier de maisons en bauge,
une technique de construction ancestrale à partir de
<span epub:type=""pagebreak"" id=""pg_78"" role=""doc-pagebreak"" title=""77""></span>mottes de terre crue mélangées à des fibres végétales.
Dans la maison principale, l’enduit qui recouvre les
murs, incrusté par endroits de minuscules épis de blé,
laisse transparaître des indices des bottes de paille qu’il
recouvre. “Nous aimions que la fente dans le mur fût
cet épi dont essaiment les mondes”. C’est un vers <span>d’Yves
Bonnefoy</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no47"" id=""re85"" role=""doc-noteref"">47</a>. Un vers que je vois soudain réécrit, tagué
devant moi, dans ces épis qui font brèche et permettent
d’observer au travers du mur, et plus loin encore, à
travers les bottes de paille qui s’entrouvrent pour laisser voir leur berceau de soleil : un grand champ de blé
entouré de forêts, des insectes qui volent, une poussière dans l’air, l’odeur des moissons, la chaleur de l’été.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
48 Agatha Christie, Une autobiographie, Paris, Éditions du Masque,
2006, p. 104.
"|note001.xhtml|chap014.xhtml#re86|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind""><span epub:type=""pagebreak"" id=""pg_80"" role=""doc-pagebreak"" title=""79""></span>Dans son autobiographie, Agatha Christie raconte comment elle aménageait petite des maisons de poupée dans
les placards de sa <span>nursery</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no48"" id=""re86"" role=""doc-noteref"">48</a>. Encastrées dans des murs ou
construites dans des boîtes ouvertes sur un côté et assorties d’un toit, les maisons de poupée en disent long sur
une certaine conception de l’habitat comme “contenant”,
élaboré dans l’abstraction la plus complète vis-à-vis de
son <span>environnement</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no49"" id=""re87"" role=""doc-noteref"">49</a>. À l’exception de la cheminée peut-être et des robinets, rien ne permet dans ces modèles d’associer la maison à un corps qui, doté d’un métabolisme
propre, est traversé d’échanges d’énergie et de matière.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
49 Sur la conception de la maison moderne comme “boîte”, voir
Bachelard, op. cit., 1957, p. 24.
 
"|note001.xhtml|chap014.xhtml#re87|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind""><span epub:type=""pagebreak"" id=""pg_80"" role=""doc-pagebreak"" title=""79""></span>Dans son autobiographie, Agatha Christie raconte comment elle aménageait petite des maisons de poupée dans
les placards de sa <span>nursery</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no48"" id=""re86"" role=""doc-noteref"">48</a>. Encastrées dans des murs ou
construites dans des boîtes ouvertes sur un côté et assorties d’un toit, les maisons de poupée en disent long sur
une certaine conception de l’habitat comme “contenant”,
élaboré dans l’abstraction la plus complète vis-à-vis de
son <span>environnement</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no49"" id=""re87"" role=""doc-noteref"">49</a>. À l’exception de la cheminée peut-être et des robinets, rien ne permet dans ces modèles d’associer la maison à un corps qui, doté d’un métabolisme
propre, est traversé d’échanges d’énergie et de matière.</p>"
